serial ,fish_id,species,sp_code,size,tl,wt,year,season
139,1794,Yellow Perch,801,L,190,87,2015,Spring
139,1795,White Perch,132,L,212,137,2015,Spring
139,1796,White Perch,132,L,203,123,2015,Spring
139,1797,White Bass,133,ALL,301,333,2015,Spring
139,1798,White Bass,133,ALL,300,314,2015,Spring
139,1799,Freshwater Drum,134,S,244,142,2015,Spring
139,1800,Freshwater Drum,134,M,384,690,2015,Spring
139,1801,Freshwater Drum,134,M,330,436,2015,Spring
139,1802,Freshwater Drum,134,M,344,394,2015,Spring
139,1803,Freshwater Drum,134,M,391,646,2015,Spring
139,1804,Freshwater Drum,134,M,350,470,2015,Spring
139,1805,Yellow Perch,801,M,153,34,2015,Spring
139,1806,Yellow Perch,801,S,80,5,2015,Spring
139,1807,Yellow Perch,801,S,85,7,2015,Spring
139,1808,Yellow Perch,801,S,98,11,2015,Spring
139,1809,Yellow Perch,801,S,90,8,2015,Spring
139,1810,Yellow Perch,801,S,77,6,2015,Spring
139,1811,Round Goby,910,ALL,50,2,2015,Spring
139,1812,Round Goby,910,ALL,45,1,2015,Spring
139,1813,Round Goby,910,ALL,47,2,2015,Spring
139,1814,Round Goby,910,ALL,55,3,2015,Spring
139,1815,Round Goby,910,ALL,49,2,2015,Spring
141,1816,White Sucker,405,ALL,405,705,2015,Spring
141,1817,White Sucker,405,ALL,337,421,2015,Spring
141,1818,White Sucker,405,ALL,332,420,2015,Spring
141,1819,White Sucker,405,ALL,415,760,2015,Spring
141,1820,White Sucker,405,ALL,407,704,2015,Spring
141,1821,White Sucker,405,S,150,35,2015,Spring
141,1822,Channel Catfish,119,ALL,310,209,2015,Spring
141,1823,Channel Catfish,119,ALL,311,284,2015,Spring
141,1824,Walleye,803,M,334,341,2015,Spring
141,1825,Walleye,803,M,355,358,2015,Spring
141,1826,Yellow Perch,801,L,227,125,2015,Spring
141,1827,Yellow Perch,801,L,207,105,2015,Spring
141,1828,Yellow Perch,801,L,197,83,2015,Spring
141,1829,Walleye,803,S,225,87,2015,Spring
141,1830,Walleye,803,S,214,70,2015,Spring
141,1831,Walleye,803,S,211,66,2015,Spring
141,1832,Walleye,803,S,235,89,2015,Spring
141,1833,Walleye,803,S,200,67,2015,Spring
141,1834,Yellow Perch,801,M,182,62,2015,Spring
141,1835,Yellow Perch,801,M,169,42,2015,Spring
141,1836,Yellow Perch,801,M,155,35,2015,Spring
141,1837,Yellow Perch,801,M,153,40,2015,Spring
141,1838,Yellow Perch,801,M,155,37,2015,Spring
141,1839,White Perch,132,L,209,125,2015,Spring
141,1840,White Perch,132,L,249,234,2015,Spring
141,1841,White Perch,132,L,233,174,2015,Spring
141,1842,White Perch,132,L,257,201,2015,Spring
141,1843,White Perch,132,L,237,221,2015,Spring
141,1844,White Perch,132,M,200,120,2015,Spring
141,1845,White Perch,132,M,200,105,2015,Spring
141,1846,White Perch,132,M,196,106,2015,Spring
141,1847,White Perch,132,M,191,97,2015,Spring
141,1848,White Perch,132,M,208,119,2015,Spring
141,1849,White Perch,132,S,90,9,2015,Spring
141,1850,White Perch,132,S,110,15,2015,Spring
141,1851,White Perch,132,S,91,10,2015,Spring
141,1852,White Perch,132,S,85,8,2015,Spring
141,1853,White Perch,132,S,100,14,2015,Spring
141,1854,Lake Whitefish,203,XS,56,2,2015,Spring
141,1855,White Bass,133,ALL,361,427,2015,Spring
141,1856,Freshwater Drum,134,M,355,517,2015,Spring
141,1857,Freshwater Drum,134,M,396,588,2015,Spring
141,1858,Freshwater Drum,134,M,336,392,2015,Spring
141,1859,Freshwater Drum,134,S,299,328,2015,Spring
141,1860,Freshwater Drum,134,S,275,224,2015,Spring
141,1861,Freshwater Drum,134,S,286,299,2015,Spring
141,1862,Freshwater Drum,134,S,327,377,2015,Spring
141,1863,Freshwater Drum,134,S,241,140,2015,Spring
141,1864,Yellow Perch,801,S,118,18,2015,Spring
141,1865,Yellow Perch,801,S,92,9,2015,Spring
141,1866,Yellow Perch,801,S,88,7,2015,Spring
141,1867,Yellow Perch,801,S,76,5,2015,Spring
141,1868,Yellow Perch,801,S,60,3,2015,Spring
141,1869,Trout Perch,131,ALL,139,21,2015,Spring
141,1870,Round Goby,910,ALL,75,5,2015,Spring
141,1871,Round Goby,910,ALL,80,6,2015,Spring
141,1872,Round Goby,910,ALL,76,5,2015,Spring
141,1873,Round Goby,910,ALL,57,2,2015,Spring
141,1874,Round Goby,910,ALL,60,3,2015,Spring
141,1875,Rainbow Smelt,109,ALL,100,6,2015,Spring
141,1876,Rainbow Smelt,109,ALL,106,6,2015,Spring
141,1877,Rainbow Smelt,109,ALL,88,4,2015,Spring
141,1878,Rainbow Smelt,109,ALL,75,6,2015,Spring
141,1879,Rainbow Smelt,109,ALL,74,2,2015,Spring
141,1880,Emerald Shiner,504,ALL,65,2,2015,Spring
141,1881,Emerald Shiner,504,ALL,83,3,2015,Spring
141,1882,Emerald Shiner,504,ALL,95,5,2015,Spring
141,1883,Emerald Shiner,504,ALL,89,4,2015,Spring
134,1884,Walleye,803,L,471,992,2015,Spring
134,1885,White Perch,132,L,251,244,2015,Spring
134,1886,Yellow Perch,801,L,215,100,2015,Spring
134,1887,Yellow Perch,801,M,188,68,2015,Spring
134,1888,Yellow Perch,801,M,178,55,2015,Spring
134,1889,Yellow Perch,801,M,176,57,2015,Spring
134,1890,Yellow Perch,801,M,161,46,2015,Spring
134,1891,Yellow Perch,801,M,152,40,2015,Spring
134,1892,Yellow Perch,801,S,97,12,2015,Spring
134,1893,White Sucker,405,ALL,397,756,2015,Spring
134,1894,White Sucker,405,ALL,375,558,2015,Spring
134,1895,White Bass,133,ALL,298,309,2015,Spring
134,1896,White Bass,133,ALL,338,474,2015,Spring
134,1897,Walleye,803,S,217,74,2015,Spring
134,1898,Walleye,803,S,232,86,2015,Spring
134,1899,Walleye,803,S,191,51,2015,Spring
134,1900,Walleye,803,S,193,47,2015,Spring
134,1901,Walleye,803,S,229,81,2015,Spring
134,1902,Freshwater Drum,134,M,370,494,2015,Spring
134,1903,Freshwater Drum,134,M,345,452,2015,Spring
134,1904,Freshwater Drum,134,M,337,384,2015,Spring
134,1905,Freshwater Drum,134,M,355,425,2015,Spring
134,1906,Freshwater Drum,134,M,368,515,2015,Spring
134,1907,Freshwater Drum,134,S,280,241,2015,Spring
134,1908,Freshwater Drum,134,S,318,344,2015,Spring
134,1909,Freshwater Drum,134,S,287,255,2015,Spring
134,1910,Freshwater Drum,134,S,297,299,2015,Spring
134,1911,Freshwater Drum,134,S,309,339,2015,Spring
134,1912,Rainbow Smelt,109,ALL,99,8,2015,Spring
134,1913,Rainbow Smelt,109,ALL,111,10,2015,Spring
134,1914,Rainbow Smelt,109,ALL,80,5,2015,Spring
134,1915,Rainbow Smelt,109,ALL,75,4,2015,Spring
134,1916,Rainbow Smelt,109,ALL,92,4,2015,Spring
134,1917,Emerald Shiner,504,ALL,84,3,2015,Spring
134,1918,Emerald Shiner,504,ALL,97,8,2015,Spring
138,1919,Channel Catfish,119,ALL,412,793,2015,Spring
138,1920,White Sucker,405,ALL,386,564,2015,Spring
138,1921,White Sucker,405,ALL,372,536,2015,Spring
138,1922,White Sucker,405,ALL,400,669,2015,Spring
138,1923,White Sucker,405,ALL,344,462,2015,Spring
138,1924,White Bass,133,ALL,282,282,2015,Spring
138,1925,White Bass,133,ALL,292,318,2015,Spring
138,1926,White Bass,133,ALL,350,483,2015,Spring
138,1927,White Bass,133,ALL,305,337,2015,Spring
138,1928,White Bass,133,ALL,335,496,2015,Spring
138,1929,Yellow Perch,801,L,190,80,2015,Spring
138,1930,Yellow Perch,801,L,205,84,2015,Spring
138,1931,Yellow Perch,801,L,210,101,2015,Spring
138,1932,Yellow Perch,801,L,216,104,2015,Spring
138,1933,Yellow Perch,801,L,183,65,2015,Spring
138,1934,White Perch,132,L,238,189,2015,Spring
138,1935,White Perch,132,L,241,182,2015,Spring
138,1936,White Perch,132,L,263,257,2015,Spring
138,1937,White Perch,132,L,227,155,2015,Spring
138,1938,White Perch,132,L,217,128,2015,Spring
138,1939,White Perch,132,M,200,121,2015,Spring
138,1940,White Perch,132,M,177,72,2015,Spring
138,1941,White Perch,132,M,185,80,2015,Spring
138,1942,White Perch,132,M,186,97,2015,Spring
138,1943,White Perch,132,M,209,126,2015,Spring
138,1944,Yellow Perch,801,M,162,51,2015,Spring
138,1945,Yellow Perch,801,M,171,46,2015,Spring
138,1946,Yellow Perch,801,M,162,49,2015,Spring
138,1947,Yellow Perch,801,S,111,15,2015,Spring
138,1948,Yellow Perch,801,S,105,12,2015,Spring
138,1949,Yellow Perch,801,S,109,14,2015,Spring
138,1950,Yellow Perch,801,S,94,9,2015,Spring
138,1951,Yellow Perch,801,S,98,11,2015,Spring
138,1952,Walleye,803,S,195,55,2015,Spring
138,1953,Walleye,803,S,217,80,2015,Spring
138,1954,Walleye,803,S,217,76,2015,Spring
138,1955,Walleye,803,S,215,73,2015,Spring
138,1956,Walleye,803,S,196,51,2015,Spring
138,1957,Freshwater Drum,134,L,604,2428,2015,Spring
138,1958,Freshwater Drum,134,L,473,988,2015,Spring
138,1959,Freshwater Drum,134,S,326,366,2015,Spring
138,1960,Freshwater Drum,134,S,290,262,2015,Spring
138,1961,Freshwater Drum,134,S,288,263,2015,Spring
138,1962,Freshwater Drum,134,S,293,281,2015,Spring
138,1963,Freshwater Drum,134,S,323,365,2015,Spring
138,1964,Rainbow Smelt,109,ALL,110,9,2015,Spring
138,1965,Rainbow Smelt,109,ALL,99,6,2015,Spring
138,1966,Rainbow Smelt,109,ALL,109,7,2015,Spring
138,1967,Rainbow Smelt,109,ALL,92,6,2015,Spring
138,1968,Rainbow Smelt,109,ALL,88,4,2015,Spring
138,1970,Round Goby,910,ALL,68,5,2015,Spring
138,1971,Round Goby,910,ALL,86,8,2015,Spring
138,1972,White Perch,132,S,106,14,2015,Spring
138,1973,White Perch,132,S,117,19,2015,Spring
138,1974,White Perch,132,S,99,13,2015,Spring
138,1975,Trout Perch,131,ALL,113,12,2015,Spring
106,876,Lake Sturgeon,101,ALL,1003,3873,2014,Spring
529,1,Common Carp,402,ALL,623,4354,2015,Autumn
529,2,Common Carp,402,ALL,630,3562,2015,Autumn
529,3,Common Carp,402,ALL,633,4282,2015,Autumn
529,4,Common Carp,402,ALL,723,5490,2015,Autumn
529,5,Quillback,403,ALL,530,2212,2015,Autumn
529,6,Quillback,403,ALL,380,776,2015,Autumn
529,7,Walleye,803,L,520,1174,2015,Autumn
529,8,Walleye,803,L,521,1178,2015,Autumn
529,9,Walleye,803,L,419,644,2015,Autumn
529,10,White Perch,132,L,285,378,2015,Autumn
529,11,White Perch,132,L,252,266,2015,Autumn
529,12,White Perch,132,L,220,165,2015,Autumn
529,13,White Perch,132,L,215,151,2015,Autumn
529,14,White Perch,132,L,193,112,2015,Autumn
529,15,Channel Catfish,119,ALL,322,284,2015,Autumn
529,16,White Bass,133,ALL,331,461,2015,Autumn
529,17,White Bass,133,ALL,273,329,2015,Autumn
529,18,White Bass,133,ALL,310,376,2015,Autumn
529,19,Yellow Perch,801,L,230,134,2015,Autumn
529,20,Yellow Perch,801,M,165,51,2015,Autumn
529,21,Yellow Perch,801,M,159,45,2015,Autumn
529,22,Walleye,803,S,169,29,2015,Autumn
529,23,Walleye,803,S,170,31,2015,Autumn
529,24,Walleye,803,S,161,26,2015,Autumn
529,25,Walleye,803,S,175,36,2015,Autumn
529,26,Walleye,803,S,160,23,2015,Autumn
529,27,Walleye,803,S,131,15,2015,Autumn
529,28,Walleye,803,M,318,255,2015,Autumn
529,29,Walleye,803,M,319,278,2015,Autumn
529,30,Walleye,803,M,292,193,2015,Autumn
529,31,Walleye,803,M,318,244,2015,Autumn
529,32,Freshwater Drum,134,M,386,651,2015,Autumn
529,33,Freshwater Drum,134,M,389,651,2015,Autumn
529,34,Freshwater Drum,134,M,291,243,2015,Autumn
529,35,Freshwater Drum,134,M,296,289,2015,Autumn
529,36,Freshwater Drum,134,M,320,348,2015,Autumn
529,37,Gizzard Shad,108,L,163,34,2015,Autumn
529,38,Gizzard Shad,108,L,188,58,2015,Autumn
529,39,Gizzard Shad,108,L,141,23,2015,Autumn
529,40,Gizzard Shad,108,L,187,62,2015,Autumn
529,41,Gizzard Shad,108,L,167,42,2015,Autumn
529,43,Gizzard Shad,108,M,135,20,2015,Autumn
529,44,Gizzard Shad,108,M,132,16,2015,Autumn
529,45,Gizzard Shad,108,M,120,14,2015,Autumn
529,46,Gizzard Shad,108,M,156,34,2015,Autumn
529,47,Gizzard Shad,108,M,143,23,2015,Autumn
529,48,Gizzard Shad,108,S,107,8,2015,Autumn
529,49,Gizzard Shad,108,S,104,6,2015,Autumn
529,50,Gizzard Shad,108,S,90,5,2015,Autumn
529,51,Gizzard Shad,108,S,94,4,2015,Autumn
529,52,Gizzard Shad,108,S,96,5,2015,Autumn
529,53,Yellow Perch,801,M,159,46,2015,Autumn
529,54,Yellow Perch,801,M,158,37,2015,Autumn
529,55,Yellow Perch,801,M,152,36,2015,Autumn
529,56,Yellow Perch,801,M,142,29,2015,Autumn
529,57,White Perch,132,S,70,5.5,2015,Autumn
529,58,White Perch,132,S,75,6,2015,Autumn
529,59,White Perch,132,S,72,4.5,2015,Autumn
529,60,White Perch,132,S,75,5.5,2015,Autumn
529,61,White Perch,132,S,74,4.5,2015,Autumn
529,62,Yellow Perch,801,S,78,5,2015,Autumn
529,63,Yellow Perch,801,S,84,5.5,2015,Autumn
529,64,Yellow Perch,801,S,75,4,2015,Autumn
529,65,Yellow Perch,801,S,80,5,2015,Autumn
529,66,Yellow Perch,801,S,68,3.5,2015,Autumn
529,67,Yellow Perch,801,S,67,2.5,2015,Autumn
529,68,Rainbow Smelt,109,XS,36,0.5,2015,Autumn
529,69,Rainbow Smelt,109,XS,57,0.5,2015,Autumn
529,70,Rainbow Smelt,109,XS,41,0.5,2015,Autumn
529,71,Rainbow Smelt,109,XS,45,0.5,2015,Autumn
529,72,Rainbow Smelt,109,XS,49,0.5,2015,Autumn
530,73,Channel Catfish,119,L,905,3844,2015,Autumn
530,74,White Bass,133,ALL,361,692,2015,Autumn
530,75,Walleye,803,M,300,216,2015,Autumn
530,76,Walleye,803,M,313,242,2015,Autumn
530,77,Walleye,803,M,295,199,2015,Autumn
530,78,Walleye,803,M,297,212,2015,Autumn
530,79,White Perch,132,M,157,61,2015,Autumn
530,80,White Perch,132,M,125,32,2015,Autumn
530,81,White Perch,132,M,158,58,2015,Autumn
530,82,White Perch,132,M,147,50,2015,Autumn
530,83,White Perch,132,M,155,57,2015,Autumn
530,84,Yellow Perch,801,M,208,119,2015,Autumn
530,85,Yellow Perch,801,M,156,51,2015,Autumn
530,86,Yellow Perch,801,M,156,48,2015,Autumn
530,87,Yellow Perch,801,M,158,53,2015,Autumn
530,88,Yellow Perch,801,M,163,49,2015,Autumn
530,89,Walleye,803,S,161,33,2015,Autumn
530,90,Walleye,803,S,164,39,2015,Autumn
530,91,Walleye,803,S,184,49,2015,Autumn
530,92,Walleye,803,S,159,30,2015,Autumn
530,93,Walleye,803,S,159,34,2015,Autumn
530,94,Yellow Perch,801,S,145,40,2015,Autumn
530,95,Yellow Perch,801,S,115,21,2015,Autumn
530,96,Yellow Perch,801,S,137,33,2015,Autumn
530,97,Yellow Perch,801,XS,59,6,2015,Autumn
530,98,Yellow Perch,801,XS,79,11,2015,Autumn
530,99,Yellow Perch,801,XS,62,6,2015,Autumn
530,100,Yellow Perch,801,XS,67,6,2015,Autumn
530,101,Yellow Perch,801,XS,47,5,2015,Autumn
530,102,Yellow Perch,801,L,221,133,2015,Autumn
530,103,White Perch,132,L,225,193,2015,Autumn
530,104,White Perch,132,L,263,292,2015,Autumn
530,105,White Perch,132,L,222,168,2015,Autumn
530,106,White Perch,132,L,207,141,2015,Autumn
530,107,White Perch,132,L,266,327,2015,Autumn
530,108,White Perch,132,S,153,56,2015,Autumn
530,109,White Perch,132,S,157,58,2015,Autumn
530,110,White Perch,132,S,149,51,2015,Autumn
530,111,White Perch,132,S,166,69,2015,Autumn
530,112,White Perch,132,S,143,43,2015,Autumn
530,113,Freshwater Drum,134,L,605,2506,2015,Autumn
530,114,Freshwater Drum,134,M,346,488,2015,Autumn
530,115,Freshwater Drum,134,M,334,421,2015,Autumn
530,116,Gizzard Shad,108,L,152,36,2015,Autumn
530,117,Gizzard Shad,108,L,147,35,2015,Autumn
530,118,Gizzard Shad,108,L,143,30,2015,Autumn
530,119,Gizzard Shad,108,L,122,20,2015,Autumn
530,120,Gizzard Shad,108,L,146,32,2015,Autumn
530,121,Gizzard Shad,108,M,98,14,2015,Autumn
530,122,Gizzard Shad,108,M,121,20,2015,Autumn
530,123,Gizzard Shad,108,M,102,13,2015,Autumn
530,124,Gizzard Shad,108,M,104,14,2015,Autumn
530,125,Gizzard Shad,108,M,118,18,2015,Autumn
530,126,White Perch,132,XS,78,10,2015,Autumn
530,127,White Perch,132,XS,75,10,2015,Autumn
530,128,White Perch,132,XS,75,9,2015,Autumn
530,129,White Perch,132,XS,79,10,2015,Autumn
530,130,White Perch,132,XS,60,7,2015,Autumn
530,131,Round Goby,910,ALL,87,9,2015,Autumn
530,132,Round Goby,910,ALL,73,5,2015,Autumn
530,133,Round Goby,910,ALL,89,8,2015,Autumn
530,134,Rainbow Smelt,109,XS,41,0.5,2015,Autumn
530,135,Rainbow Smelt,109,XS,48,0.5,2015,Autumn
530,136,Rainbow Smelt,109,XS,46,0.5,2015,Autumn
530,137,Rainbow Smelt,109,XS,46,0.5,2015,Autumn
525,139,Walleye,803,L,473,1031.5,2015,Autumn
525,140,Walleye,803,L,429,691,2015,Autumn
525,141,Walleye,803,L,408,604,2015,Autumn
525,142,Yellow Perch,801,XL,303,355,2015,Autumn
525,143,Yellow Perch,801,L,253,201,2015,Autumn
525,144,Yellow Perch,801,L,234,134.5,2015,Autumn
525,145,Yellow Perch,801,L,213,120,2015,Autumn
525,147,Freshwater Drum,134,ALL,372,562,2015,Autumn
525,148,Freshwater Drum,134,ALL,332,378,2015,Autumn
525,149,Yellow Perch,801,M,157,40,2015,Autumn
525,150,Yellow Perch,801,M,159,40,2015,Autumn
525,151,Yellow Perch,801,M,157,46.5,2015,Autumn
525,152,Yellow Perch,801,M,165,50.5,2015,Autumn
525,153,Yellow Perch,801,M,152,42.5,2015,Autumn
525,154,Yellow Perch,801,M,140,28.5,2015,Autumn
525,155,Channel Catfish,119,L,583,1698,2015,Autumn
525,156,Channel Catfish,119,M,490,782,2015,Autumn
525,157,Channel Catfish,119,S,387,548,2015,Autumn
525,158,Channel Catfish,119,S,380,551,2015,Autumn
525,159,Channel Catfish,119,S,313,292,2015,Autumn
525,160,Channel Catfish,119,S,357,346,2015,Autumn
525,161,Channel Catfish,119,S,380,528,2015,Autumn
525,162,Walleye,803,M,293,218,2015,Autumn
525,163,Walleye,803,M,315,244,2015,Autumn
525,164,Walleye,803,M,310,254,2015,Autumn
525,165,Walleye,803,M,301,261,2015,Autumn
525,166,Walleye,803,M,298,210,2015,Autumn
525,167,Walleye,803,S,175,40,2015,Autumn
525,168,Walleye,803,S,184,50,2015,Autumn
525,169,Walleye,803,S,217,80,2015,Autumn
525,170,Walleye,803,S,139,16,2015,Autumn
525,171,Walleye,803,S,155,25,2015,Autumn
525,172,White Bass,133,S,147,43,2015,Autumn
525,173,White Bass,133,S,127,22,2015,Autumn
525,174,White Perch,132,L,244,234,2015,Autumn
525,175,White Perch,132,L,237,216,2015,Autumn
525,176,White Perch,132,L,276,369,2015,Autumn
525,177,White Perch,132,L,226,180,2015,Autumn
525,178,White Perch,132,L,256,265,2015,Autumn
525,179,White Perch,132,M,172,71,2015,Autumn
525,180,White Perch,132,M,157,55,2015,Autumn
525,181,White Perch,132,M,156,53,2015,Autumn
525,182,White Perch,132,M,159,57,2015,Autumn
525,183,White Perch,132,M,159,55,2015,Autumn
525,184,White Perch,132,M,160,57.5,2015,Autumn
525,185,Gizzard Shad,108,L,198,78.5,2015,Autumn
525,186,Gizzard Shad,108,L,167,43.5,2015,Autumn
525,187,Gizzard Shad,108,L,177,52.5,2015,Autumn
525,188,Gizzard Shad,108,L,180,53.5,2015,Autumn
525,189,Gizzard Shad,108,L,163,40,2015,Autumn
525,190,Gizzard Shad,108,M,138,25,2015,Autumn
525,191,Gizzard Shad,108,M,145,28,2015,Autumn
525,192,Gizzard Shad,108,M,158,36.5,2015,Autumn
525,193,Gizzard Shad,108,M,148,29.5,2015,Autumn
525,194,Gizzard Shad,108,M,147,28,2015,Autumn
525,195,Gizzard Shad,108,S,109,11,2015,Autumn
525,196,Gizzard Shad,108,S,118,14.5,2015,Autumn
525,197,Gizzard Shad,108,S,126,18,2015,Autumn
525,198,Gizzard Shad,108,S,108,12,2015,Autumn
525,199,Gizzard Shad,108,S,119,14.5,2015,Autumn
525,200,White Perch,132,S,76,4.5,2015,Autumn
525,201,White Perch,132,S,70,4,2015,Autumn
525,202,White Perch,132,S,76,5.5,2015,Autumn
525,203,White Perch,132,S,75,4.5,2015,Autumn
525,204,White Perch,132,S,74,4,2015,Autumn
525,205,Yellow Perch,801,S,69,2,2015,Autumn
525,206,Yellow Perch,801,S,78,4.5,2015,Autumn
525,207,Yellow Perch,801,S,59,1.5,2015,Autumn
525,208,Yellow Perch,801,S,65,1.5,2015,Autumn
525,209,Yellow Perch,801,S,78,3.5,2015,Autumn
525,210,Trout Perch,131,ALL,70,1.5,2015,Autumn
525,211,Trout Perch,131,ALL,69,1.5,2015,Autumn
525,212,Rainbow Smelt,109,XS,44,0.5,2015,Autumn
525,213,Rainbow Smelt,109,XS,42,0.5,2015,Autumn
525,214,Rainbow Smelt,109,XS,48,0.5,2015,Autumn
525,215,Rainbow Smelt,109,XS,51,0.5,2015,Autumn
525,216,Common Carp,402,ALL,620,4110,2015,Autumn
525,217,Common Carp,402,ALL,673,4770,2015,Autumn
525,218,Common Carp,402,ALL,710,4920,2015,Autumn
520,219,Freshwater Drum,134,L,550,1918,2015,Autumn
520,220,White Sucker,405,ALL,505,1119,2015,Autumn
520,221,Walleye,803,M,445,813.5,2015,Autumn
520,222,Channel Catfish,119,L,561,1455,2015,Autumn
520,223,Gizzard Shad,108,M,94,7,2015,Autumn
520,224,Gizzard Shad,108,M,116,13,2015,Autumn
520,225,Gizzard Shad,108,M,105,10,2015,Autumn
520,226,Gizzard Shad,108,M,95,7,2015,Autumn
520,227,Gizzard Shad,108,M,83,5,2015,Autumn
520,228,Gizzard Shad,108,L,157,35,2015,Autumn
520,229,Gizzard Shad,108,L,143,23,2015,Autumn
520,230,White Perch,132,L,171,67,2015,Autumn
520,231,White Bass,133,L,314,433,2015,Autumn
520,232,White Bass,133,L,309,392,2015,Autumn
520,233,White Bass,133,L,329,405,2015,Autumn
520,234,Walleye,803,S,270,165,2015,Autumn
520,235,Walleye,803,S,311,241,2015,Autumn
520,236,Walleye,803,XS,141,22,2015,Autumn
520,237,Walleye,803,XS,165,30,2015,Autumn
520,238,Walleye,803,XS,158,29,2015,Autumn
520,239,Walleye,803,XS,161,32,2015,Autumn
520,240,Walleye,803,XS,196,52,2015,Autumn
520,241,Yellow Perch,801,M,136,31,2015,Autumn
520,242,Yellow Perch,801,M,152,41,2015,Autumn
520,243,Yellow Perch,801,M,160,46,2015,Autumn
520,244,Yellow Perch,801,M,181,66,2015,Autumn
520,245,Yellow Perch,801,M,149,38,2015,Autumn
520,246,White Perch,132,S,84,7,2015,Autumn
520,247,White Perch,132,S,101,13,2015,Autumn
520,248,White Perch,132,S,77,4,2015,Autumn
520,249,Rainbow Smelt,109,XS,43,0.5,2015,Autumn
520,250,Rainbow Smelt,109,XS,41,0.5,2015,Autumn
520,251,Rainbow Smelt,109,XS,53,0.5,2015,Autumn
520,252,Rainbow Smelt,109,XS,43,0.5,2015,Autumn
512,253,Channel Catfish,119,L,503,1150,2015,Autumn
512,254,Channel Catfish,119,M,318,297,2015,Autumn
512,255,Channel Catfish,119,M,407,582,2015,Autumn
512,256,Channel Catfish,119,M,331,328,2015,Autumn
512,257,Channel Catfish,119,M,389,566,2015,Autumn
512,258,Channel Catfish,119,M,358,337,2015,Autumn
512,259,Channel Catfish,119,S,310,245,2015,Autumn
512,260,Channel Catfish,119,S,197,62,2015,Autumn
512,261,Quillback,403,ALL,404,1037,2015,Autumn
512,262,Yellow Perch,801,L,186,78,2015,Autumn
512,263,Yellow Perch,801,L,199,96,2015,Autumn
512,264,Yellow Perch,801,L,203,94,2015,Autumn
512,265,White Perch,132,L,232,193,2015,Autumn
512,266,White Perch,132,L,233,198,2015,Autumn
512,267,White Perch,132,L,219,166,2015,Autumn
512,268,White Perch,132,L,196,115,2015,Autumn
512,269,White Perch,132,L,219,171,2015,Autumn
512,270,White Perch,132,M,146,45,2015,Autumn
512,271,White Perch,132,M,149,46,2015,Autumn
512,272,White Perch,132,M,157,62,2015,Autumn
512,273,White Perch,132,S,72,3.5,2015,Autumn
512,274,White Perch,132,S,72,4.5,2015,Autumn
512,275,White Perch,132,S,76,4,2015,Autumn
512,276,White Perch,132,S,45,2,2015,Autumn
512,277,White Perch,132,S,78,5,2015,Autumn
512,278,Yellow Perch,801,M,155,42,2015,Autumn
