serial,species,life_stage,NperHA,KgperHA,year,season
529,Quillback,YOY,0.005021242,0.00751178,2015,Autumn
529,Rainbow Smelt,Age_1,0,0,2015,Autumn
529,Rainbow Smelt,Age_2+,0,0,2015,Autumn
529,Rainbow Smelt,ALL,0,0,2015,Autumn
529,Rainbow Smelt,YAO,3.58E-05,1.79E-08,2015,Autumn
529,Rainbow Smelt,YOY,10.26260697,0.005131303,2015,Autumn
529,Walleye,Age_1,5.204147733,1.32092792,2015,Autumn
529,Walleye,Age_2+,3.775729501,3.770592353,2015,Autumn
529,Walleye,ALL,0,0,2015,Autumn
529,Walleye,YAO,0,0,2015,Autumn
529,Walleye,YOY,103.909193,3.068563541,2015,Autumn
529,White Bass,Age_1,0.770757442,0.300081564,2015,Autumn
529,White Bass,Age_2+,3.077031493,1.197990928,2015,Autumn
529,White Bass,ALL,0,0,2015,Autumn
529,White Bass,YAO,0,0,2015,Autumn
529,White Bass,YOY,0.000702095,0.000273349,2015,Autumn
529,White Perch,Age_1,2.066091802,0.442970082,2015,Autumn
529,White Perch,Age_2+,27.57828667,5.912784662,2015,Autumn
529,White Perch,ALL,0,0,2015,Autumn
529,White Perch,YAO,0,0,2015,Autumn
529,White Perch,YOY,47.86854625,0.250821524,2015,Autumn
529,Yellow Perch,Age_1,7.696928201,0.313008004,2015,Autumn
529,Yellow Perch,Age_2+,1.282894395,0.171901871,2015,Autumn
529,Yellow Perch,ALL,0,0,2015,Autumn
529,Yellow Perch,YAO,0,0,2015,Autumn
529,Yellow Perch,YOY,7.696971867,0.004233335,2015,Autumn
530,Channel Catfish,Age_1,0,0,2015,Autumn
530,Channel Catfish,Age_2+,0,0,2015,Autumn
530,Channel Catfish,ALL,0,0,2015,Autumn
530,Channel Catfish,YAO,1.265194391,4.863407238,2015,Autumn
530,Channel Catfish,YOY,0,0,2015,Autumn
530,Freshwater Drum,Age_1,0,0,2015,Autumn
530,Freshwater Drum,Age_2+,0,0,2015,Autumn
530,Freshwater Drum,ALL,0,0,2015,Autumn
530,Freshwater Drum,YAO,3.795583172,4.320638845,2015,Autumn
530,Freshwater Drum,YOY,9.13E-100,4.15E-100,2015,Autumn
530,Gizzard Shad,Age_1,0,0,2015,Autumn
530,Gizzard Shad,Age_2+,0,0,2015,Autumn
530,Gizzard Shad,ALL,0,0,2015,Autumn
530,Gizzard Shad,YAO,0.000401054,1.23E-05,2015,Autumn
530,Gizzard Shad,YOY,67.14272313,1.379049614,2015,Autumn
530,Rainbow Smelt,Age_1,0,0,2015,Autumn
530,Rainbow Smelt,Age_2+,0,0,2015,Autumn
530,Rainbow Smelt,ALL,0,0,2015,Autumn
530,Rainbow Smelt,YAO,0,0,2015,Autumn
530,Rainbow Smelt,YOY,5.060777563,0.002530389,2015,Autumn
530,Round Goby,Age_1,0,0,2015,Autumn
530,Round Goby,Age_2+,0,0,2015,Autumn
530,Round Goby,ALL,3.795583172,0.029099471,2015,Autumn
530,Round Goby,YAO,0,0,2015,Autumn
530,Round Goby,YOY,0,0,2015,Autumn
530,Walleye,Age_1,5.060777564,1.099453926,2015,Autumn
530,Walleye,Age_2+,8.99E-15,1.95E-15,2015,Autumn
530,Walleye,ALL,0,0,2015,Autumn
530,Walleye,YAO,0,0,2015,Autumn
530,Walleye,YOY,58.19894198,1.748498648,2015,Autumn
530,White Bass,Age_1,0,0,2015,Autumn
530,White Bass,Age_2+,1.265194391,0.876779713,2015,Autumn
530,White Bass,ALL,0,0,2015,Autumn
530,White Bass,YAO,0,0,2015,Autumn
530,White Bass,YOY,0,0,2015,Autumn
530,White Perch,Age_1,42.87164052,2.381813161,2015,Autumn
530,White Perch,Age_2+,35.26452652,7.857933842,2015,Autumn
530,White Perch,ALL,0,0,2015,Autumn
530,White Perch,YAO,0,0,2015,Autumn
530,White Perch,YOY,133.4585997,1.230505345,2015,Autumn
530,Yellow Perch,Age_1,16.22152706,0.92680618,2015,Autumn
530,Yellow Perch,Age_2+,2.514126831,0.162148241,2015,Autumn
530,Yellow Perch,ALL,0,0,2015,Autumn
530,Yellow Perch,YAO,0,0,2015,Autumn
530,Yellow Perch,YOY,19.22017783,0.075024418,2015,Autumn
531,Freshwater Drum,Age_1,0,0,2015,Autumn
531,Freshwater Drum,Age_2+,0,0,2015,Autumn
531,Freshwater Drum,ALL,0,0,2015,Autumn
531,Freshwater Drum,YAO,2.60686699,1.240868687,2015,Autumn
531,Freshwater Drum,YOY,0.011361542,0.005408094,2015,Autumn
531,Gizzard Shad,Age_1,0,0,2015,Autumn
531,Gizzard Shad,Age_2+,0,0,2015,Autumn
531,Gizzard Shad,ALL,0,0,2015,Autumn
531,Gizzard Shad,YAO,6.41E-09,1.96E-10,2015,Autumn
531,Gizzard Shad,YOY,11.78202839,0.18720334,2015,Autumn
531,Rainbow Smelt,Age_1,0,0,2015,Autumn
531,Rainbow Smelt,Age_2+,0,0,2015,Autumn
531,Rainbow Smelt,ALL,0,0,2015,Autumn
531,Rainbow Smelt,YAO,3.02E-11,9.06E-15,2015,Autumn
531,Rainbow Smelt,YOY,8.727428441,0.002618229,2015,Autumn
531,Walleye,Age_1,2.665686808,0.561526492,2015,Autumn
531,Walleye,Age_2+,0.000653618,0.000139874,2015,Autumn
531,Walleye,ALL,0,0,2015,Autumn
531,Walleye,YAO,0,0,2015,Autumn
531,Walleye,YOY,37.91620182,1.153273323,2015,Autumn
531,White Bass,Age_1,0.308840576,0.190863476,2015,Autumn
531,White Bass,Age_2+,3.618458844,2.236207566,2015,Autumn
531,White Bass,ALL,0,0,2015,Autumn
531,White Bass,YAO,0,0,2015,Autumn
531,White Bass,YOY,11.78207177,0.064173407,2015,Autumn
531,White Perch,Age_1,5.744277479,0.527835275,2015,Autumn
531,White Perch,Age_2+,5.461482606,0.501849568,2015,Autumn
531,White Perch,ALL,0,0,2015,Autumn
531,White Perch,YAO,0,0,2015,Autumn
531,White Perch,YOY,0.57626831,0.052952655,2015,Autumn
531,White Sucker,Age_1,0,0,2015,Autumn
531,White Sucker,Age_2+,0,0,2015,Autumn
531,White Sucker,ALL,0,0,2015,Autumn
531,White Sucker,YAO,2.618228532,2.251021981,2015,Autumn
531,White Sucker,YOY,0,0,2015,Autumn
531,Yellow Perch,Age_1,6.118665111,0.40689123,2015,Autumn
531,Yellow Perch,Age_2+,1.732888735,0.115237101,2015,Autumn
531,Yellow Perch,ALL,0,0,2015,Autumn
531,Yellow Perch,YAO,0,0,2015,Autumn
531,Yellow Perch,YOY,1.312246017,0.004135604,2015,Autumn
532,Channel Catfish,Age_1,0,0,2015,Autumn
532,Channel Catfish,Age_2+,0,0,2015,Autumn
532,Channel Catfish,ALL,0,0,2015,Autumn
532,Channel Catfish,YAO,4.41945935,6.959175323,2015,Autumn
532,Channel Catfish,YOY,7.15E-22,1.13E-21,2015,Autumn
532,Emerald Shiner,Age_1,0,0,2015,Autumn
532,Emerald Shiner,Age_2+,0,0,2015,Autumn
532,Emerald Shiner,ALL,0,0,2015,Autumn
532,Emerald Shiner,YAO,0.188111133,0.000258653,2015,Autumn
532,Emerald Shiner,YOY,79.09431115,0.108754678,2015,Autumn
532,Freshwater Drum,Age_1,0,0,2015,Autumn
532,Freshwater Drum,Age_2+,0,0,2015,Autumn
532,Freshwater Drum,ALL,0,0,2015,Autumn
532,Freshwater Drum,YAO,19.66880183,37.53594141,2015,Autumn
532,Freshwater Drum,YOY,2.92E-23,5.57E-23,2015,Autumn
532,Gizzard Shad,Age_1,0,0,2015,Autumn
532,Gizzard Shad,Age_2+,0,0,2015,Autumn
532,Gizzard Shad,ALL,0,0,2015,Autumn
532,Gizzard Shad,YAO,0.001700606,2.58E-05,2015,Autumn
532,Gizzard Shad,YOY,16.66818993,0.253356487,2015,Autumn
532,Quillback,Age_1,0,0,2015,Autumn
532,Quillback,Age_2+,0,0,2015,Autumn
532,Quillback,ALL,0,0,2015,Autumn
532,Quillback,YAO,1.473153117,2.277494718,2015,Autumn
532,Quillback,YOY,0,0,2015,Autumn
532,Rainbow Smelt,Age_1,0,0,2015,Autumn
532,Rainbow Smelt,Age_2+,0,0,2015,Autumn
532,Rainbow Smelt,ALL,0,0,2015,Autumn
532,Rainbow Smelt,YAO,0,0,2015,Autumn
532,Rainbow Smelt,YOY,64.81873713,0.032409369,2015,Autumn
532,Round Goby,Age_1,0,0,2015,Autumn
532,Round Goby,Age_2+,0,0,2015,Autumn
532,Round Goby,ALL,5.892612467,0.036828828,2015,Autumn
532,Round Goby,YAO,0,0,2015,Autumn
532,Round Goby,YOY,0,0,2015,Autumn
532,Walleye,Age_1,2.939373801,0.004849967,2015,Autumn
532,Walleye,Age_2+,0.00689102,1.14E-05,2015,Autumn
532,Walleye,ALL,0,0,2015,Autumn
532,Walleye,YAO,0,0,2015,Autumn
532,Walleye,YOY,45.66778803,1.396549223,2015,Autumn
532,White Bass,Age_1,0,0,2015,Autumn
532,White Bass,Age_2+,1.473153117,0.70195746,2015,Autumn
532,White Bass,ALL,0,0,2015,Autumn
532,White Bass,YAO,0,0,2015,Autumn
532,White Bass,YOY,0,0,2015,Autumn
532,White Perch,Age_1,0.020540627,2.26E-05,2015,Autumn
532,White Perch,Age_2+,5.872071766,0.468882042,2015,Autumn
532,White Perch,ALL,0,0,2015,Autumn
532,White Perch,YAO,0,0,2015,Autumn
532,White Perch,YOY,7.41E-08,8.15E-11,2015,Autumn
532,Yellow Perch,Age_1,7.365765491,0.348400717,2015,Autumn
532,Yellow Perch,Age_2+,11.78522503,1.579220136,2015,Autumn
532,Yellow Perch,ALL,0,0,2015,Autumn
532,Yellow Perch,YAO,0,0,2015,Autumn
532,Yellow Perch,YOY,3.49E-18,1.65E-19,2015,Autumn
533,Channel Catfish,Age_1,0,0,2015,Autumn
533,Channel Catfish,Age_2+,0,0,2015,Autumn
533,Channel Catfish,ALL,0,0,2015,Autumn
533,Channel Catfish,YAO,4.513511268,6.872573158,2015,Autumn
533,Channel Catfish,YOY,2.96E-14,4.51E-14,2015,Autumn
533,Emerald Shiner,Age_1,0,0,2015,Autumn
533,Emerald Shiner,Age_2+,0,0,2015,Autumn
533,Emerald Shiner,ALL,0,0,2015,Autumn
533,Emerald Shiner,YAO,0,0,2015,Autumn
533,Emerald Shiner,YOY,657.3524103,0.854558133,2015,Autumn
533,Freshwater Drum,Age_1,0,0,2015,Autumn
533,Freshwater Drum,Age_2+,0,0,2015,Autumn
533,Freshwater Drum,ALL,0,0,2015,Autumn
533,Freshwater Drum,YAO,78.03755263,152.9621777,2015,Autumn
533,Freshwater Drum,YOY,0.001192732,0.000719218,2015,Autumn
533,Rainbow Smelt,Age_1,0,0,2015,Autumn
533,Rainbow Smelt,Age_2+,0,0,2015,Autumn
533,Rainbow Smelt,ALL,0,0,2015,Autumn
533,Rainbow Smelt,YAO,0,0,2015,Autumn
533,Rainbow Smelt,YOY,9.027022536,0.005265763,2015,Autumn
533,Round Goby,Age_1,0,0,2015,Autumn
533,Round Goby,Age_2+,0,0,2015,Autumn
533,Round Goby,ALL,3.009007512,0.05190538,2015,Autumn
533,Round Goby,YAO,0,0,2015,Autumn
533,Round Goby,YOY,0,0,2015,Autumn
533,Walleye,Age_1,6.020445197,0.005049108,2015,Autumn
533,Walleye,Age_2+,1.504503756,1.153954381,2015,Autumn
533,Walleye,ALL,0,0,2015,Autumn
533,Walleye,YAO,0,0,2015,Autumn
533,Walleye,YOY,36.10565997,1.251662879,2015,Autumn
533,White Bass,Age_1,0,0,2015,Autumn
533,White Bass,Age_2+,1.504503756,0.822963555,2015,Autumn
533,White Bass,ALL,0,0,2015,Autumn
533,White Bass,YAO,0,0,2015,Autumn
533,White Bass,YOY,0,0,2015,Autumn
533,White Perch,Age_1,0.047952988,3.96E-05,2015,Autumn
533,White Perch,Age_2+,5.970062033,0.004925301,2015,Autumn
533,White Perch,ALL,0,0,2015,Autumn
533,White Perch,YAO,0,0,2015,Autumn
533,White Perch,YOY,2.84E-09,2.34E-12,2015,Autumn
533,White Sucker,Age_1,0,0,2015,Autumn
533,White Sucker,Age_2+,0,0,2015,Autumn
533,White Sucker,ALL,0,0,2015,Autumn
533,White Sucker,YAO,4.513511268,6.645393091,2015,Autumn
533,White Sucker,YOY,2.51E-31,3.69E-31,2015,Autumn
533,Yellow Perch,Age_1,8.469964954,0.366105815,2015,Autumn
533,Yellow Perch,Age_2+,8.078047536,1.415175535,2015,Autumn
533,Yellow Perch,ALL,0,0,2015,Autumn
533,Yellow Perch,YAO,0,0,2015,Autumn
533,Yellow Perch,YOY,1.506032583,0.006069113,2015,Autumn
534,Channel Catfish,Age_1,0,0,2015,Autumn
534,Channel Catfish,Age_2+,0,0,2015,Autumn
534,Channel Catfish,ALL,0,0,2015,Autumn
534,Channel Catfish,YAO,4.340528884,0.759592555,2015,Autumn
534,Channel Catfish,YOY,1.82E-08,3.18E-09,2015,Autumn
534,Freshwater Drum,Age_1,0,0,2015,Autumn
534,Freshwater Drum,Age_2+,0,0,2015,Autumn
534,Freshwater Drum,ALL,0,0,2015,Autumn
534,Freshwater Drum,YAO,11.25142448,21.37784794,2015,Autumn
534,Freshwater Drum,YOY,0.275666793,0.695188368,2015,Autumn
534,Gizzard Shad,Age_1,0,0,2015,Autumn
534,Gizzard Shad,Age_2+,0,0,2015,Autumn
534,Gizzard Shad,ALL,0,0,2015,Autumn
534,Gizzard Shad,YAO,0,0,2015,Autumn
534,Gizzard Shad,YOY,192.7581779,2.170264451,2015,Autumn
534,Walleye,Age_1,17.24921635,4.369801475,2015,Autumn
534,Walleye,Age_2+,1.559615022,3.65580424,2015,Autumn
534,Walleye,ALL,0,0,2015,Autumn
534,Walleye,YAO,0,0,2015,Autumn
534,Walleye,YOY,143.237581,4.389753789,2015,Autumn
534,White Bass,Age_1,0.003848021,0.002207481,2015,Autumn
534,White Bass,Age_2+,4.336680882,2.487809266,2015,Autumn
534,White Bass,ALL,0,0,2015,Autumn
534,White Bass,YAO,0,0,2015,Autumn
534,White Bass,YOY,1.446842967,0.03906476,2015,Autumn
534,White Perch,Age_1,13.87683028,0.785165519,2015,Autumn
534,White Perch,Age_2+,36.67029247,9.086644048,2015,Autumn
534,White Perch,ALL,0,0,2015,Autumn
534,White Perch,YAO,0,0,2015,Autumn
534,White Perch,YOY,15.0712809,0.072342148,2015,Autumn
534,Yellow Perch,Age_1,1.993093728,0.184693352,2015,Autumn
534,Yellow Perch,Age_2+,2.324461331,0.215400083,2015,Autumn
534,Yellow Perch,ALL,0,0,2015,Autumn
534,Yellow Perch,YAO,0,0,2015,Autumn
534,Yellow Perch,YOY,4.363502745,0.022384711,2015,Autumn
535,Freshwater Drum,Age_1,0,0,2015,Autumn
535,Freshwater Drum,Age_2+,0,0,2015,Autumn
535,Freshwater Drum,ALL,0,0,2015,Autumn
535,Freshwater Drum,YAO,8.703867469,51.2455372,2015,Autumn
535,Freshwater Drum,YOY,1.58E-09,1.10E-08,2015,Autumn
535,Gizzard Shad,Age_1,0,0,2015,Autumn
535,Gizzard Shad,Age_2+,0,0,2015,Autumn
535,Gizzard Shad,ALL,0,0,2015,Autumn
535,Gizzard Shad,YAO,0.28357936,0.010662584,2015,Autumn
535,Gizzard Shad,YOY,6.969652991,0.262058952,2015,Autumn
535,Rainbow Smelt,Age_1,0,0,2015,Autumn
535,Rainbow Smelt,Age_2+,0,0,2015,Autumn
535,Rainbow Smelt,ALL,0,0,2015,Autumn
535,Rainbow Smelt,YAO,0,0,2015,Autumn
535,Rainbow Smelt,YOY,1.45064647,0.000725323,2015,Autumn
535,Round Goby,Age_1,0,0,2015,Autumn
535,Round Goby,Age_2+,0,0,2015,Autumn
535,Round Goby,ALL,29.67231416,0.130558182,2015,Autumn
535,Round Goby,YAO,0,0,2015,Autumn
535,Round Goby,YOY,0,0,2015,Autumn
535,Walleye,Age_1,3.97E-13,6.55E-16,2015,Autumn
535,Walleye,Age_2+,1.45064647,0.004787133,2015,Autumn
535,Walleye,ALL,0,0,2015,Autumn
535,Walleye,YAO,0,0,2015,Autumn
535,Walleye,YOY,2.90129294,0.004787133,2015,Autumn
535,White Perch,Age_1,7.246750543,0.451472559,2015,Autumn
535,White Perch,Age_2+,4.358421218,0.751113365,2015,Autumn
535,White Perch,ALL,0,0,2015,Autumn
535,White Perch,YAO,0,0,2015,Autumn
535,White Perch,YOY,1.45064647,0.006527909,2015,Autumn
535,Yellow Perch,Age_1,3.256910956,0.001791301,2015,Autumn
535,Yellow Perch,Age_2+,5.43498704,0.002989243,2015,Autumn
535,Yellow Perch,ALL,0,0,2015,Autumn
535,Yellow Perch,YAO,0,0,2015,Autumn
535,Yellow Perch,YOY,0.011980826,6.59E-06,2015,Autumn
536,Channel Catfish,Age_1,0,0,2015,Autumn
536,Channel Catfish,Age_2+,0,0,2015,Autumn
536,Channel Catfish,ALL,0,0,2015,Autumn
536,Channel Catfish,YAO,8.02396175,57.26968966,2015,Autumn
536,Channel Catfish,YOY,5.23E-05,0.000373611,2015,Autumn
536,Freshwater Drum,Age_1,0,0,2015,Autumn
536,Freshwater Drum,Age_2+,0,0,2015,Autumn
536,Freshwater Drum,ALL,0,0,2015,Autumn
536,Freshwater Drum,YAO,10.69754817,9.921076077,2015,Autumn
536,Freshwater Drum,YOY,0.00113728,0.000617353,2015,Autumn
536,Gizzard Shad,Age_1,0,0,2015,Autumn
536,Gizzard Shad,Age_2+,0,0,2015,Autumn
536,Gizzard Shad,ALL,0,0,2015,Autumn
536,Gizzard Shad,YAO,0.005125883,0.000168564,2015,Autumn
536,Gizzard Shad,YOY,328.0777847,4.977394847,2015,Autumn
536,Rainbow Smelt,Age_1,0,0,2015,Autumn
536,Rainbow Smelt,Age_2+,0,0,2015,Autumn
536,Rainbow Smelt,ALL,0,0,2015,Autumn
536,Rainbow Smelt,YAO,1.337335683,0.011367353,2015,Autumn
536,Rainbow Smelt,YOY,38.20959093,0.026746714,2015,Autumn
536,Round Goby,Age_1,0,0,2015,Autumn
536,Round Goby,Age_2+,0,0,2015,Autumn
536,Round Goby,ALL,1.337335683,0.019391367,2015,Autumn
536,Round Goby,YAO,0,0,2015,Autumn
536,Round Goby,YOY,0,0,2015,Autumn
536,Trout Perch,Age_1,0,0,2015,Autumn
536,Trout Perch,Age_2+,0,0,2015,Autumn
536,Trout Perch,ALL,0,0,2015,Autumn
536,Trout Perch,YAO,0,0,2015,Autumn
536,Trout Perch,YOY,1.337335683,0.003343339,2015,Autumn
536,Walleye,Age_1,1.337335683,0.347707278,2015,Autumn
536,Walleye,Age_2+,1.337335683,0.64727047,2015,Autumn
536,Walleye,ALL,0,0,2015,Autumn
536,Walleye,YAO,0,0,2015,Autumn
536,Walleye,YOY,141.7575824,4.223306086,2015,Autumn
536,White Bass,Age_1,1.017411881,0.000839365,2015,Autumn
536,White Bass,Age_2+,4.322555432,0.003566108,2015,Autumn
536,White Bass,ALL,0,0,2015,Autumn
536,White Bass,YAO,0,0,2015,Autumn
536,White Bass,YOY,0.009375417,7.73E-06,2015,Autumn
536,White Perch,Age_1,11.3179561,0.699449689,2015,Autumn
536,White Perch,Age_2+,2.998889707,0.442634767,2015,Autumn
536,White Perch,ALL,0,0,2015,Autumn
536,White Perch,YAO,0,0,2015,Autumn
536,White Perch,YOY,39.60571411,0.205949912,2015,Autumn
536,Yellow Perch,Age_1,39.21423997,1.665859299,2015,Autumn
536,Yellow Perch,Age_2+,7.986366266,1.520071712,2015,Autumn
536,Yellow Perch,ALL,0,0,2015,Autumn
536,Yellow Perch,YAO,0,0,2015,Autumn
536,Yellow Perch,YOY,12.97949949,0.101240097,2015,Autumn
537,Channel Catfish,Age_1,0,0,2015,Autumn
537,Channel Catfish,Age_2+,0,0,2015,Autumn
537,Channel Catfish,ALL,0,0,2015,Autumn
537,Channel Catfish,YAO,6.523353504,4.611358592,2015,Autumn
537,Channel Catfish,YOY,0,0,2015,Autumn
537,Freshwater Drum,Age_1,0,0,2015,Autumn
537,Freshwater Drum,Age_2+,0,0,2015,Autumn
537,Freshwater Drum,ALL,0,0,2015,Autumn
537,Freshwater Drum,YAO,29.1484908,26.95449668,2015,Autumn
537,Freshwater Drum,YOY,2.60E-19,2.09E-19,2015,Autumn
537,Gizzard Shad,Age_1,0,0,2015,Autumn
537,Gizzard Shad,Age_2+,0,0,2015,Autumn
537,Gizzard Shad,ALL,0,0,2015,Autumn
537,Gizzard Shad,YAO,0.001804384,1.98E-06,2015,Autumn
537,Gizzard Shad,YOY,3.912207719,0.004303428,2015,Autumn
537,Rainbow Smelt,Age_1,0,0,2015,Autumn
537,Rainbow Smelt,Age_2+,0,0,2015,Autumn
537,Rainbow Smelt,ALL,0,0,2015,Autumn
537,Rainbow Smelt,YAO,2.19E-12,1.37E-15,2015,Autumn
537,Rainbow Smelt,YOY,5.218682804,0.003261677,2015,Autumn
537,Round Goby,Age_1,0,0,2015,Autumn
537,Round Goby,Age_2+,0,0,2015,Autumn
537,Round Goby,ALL,2.609341402,0.004305413,2015,Autumn
537,Round Goby,YAO,0,0,2015,Autumn
537,Round Goby,YOY,0,0,2015,Autumn
537,Walleye,Age_1,3.80E-09,1.14E-10,2015,Autumn
537,Walleye,Age_2+,0,0,2015,Autumn
537,Walleye,ALL,0,0,2015,Autumn
537,Walleye,YAO,0,0,2015,Autumn
537,Walleye,YOY,49.57748663,1.482105916,2015,Autumn
537,White Perch,Age_1,0.117556428,0.000193968,2015,Autumn
537,White Perch,Age_2+,2.491079627,0.004110281,2015,Autumn
537,White Perch,ALL,0,0,2015,Autumn
537,White Perch,YAO,0,0,2015,Autumn
537,White Perch,YOY,0.000705347,1.16E-06,2015,Autumn
537,White Sucker,Age_1,0,0,2015,Autumn
537,White Sucker,Age_2+,0,0,2015,Autumn
537,White Sucker,ALL,0,0,2015,Autumn
537,White Sucker,YAO,7.828023024,7.48228534,2015,Autumn
537,White Sucker,YOY,1.18E-06,1.13E-06,2015,Autumn
537,Yellow Perch,Age_1,5.207774402,0.259086777,2015,Autumn
537,Yellow Perch,Age_2+,1.315363562,0.134913052,2015,Autumn
537,Yellow Perch,ALL,0,0,2015,Autumn
537,Yellow Perch,YAO,0,0,2015,Autumn
537,Yellow Perch,YOY,0.00021554,1.07E-05,2015,Autumn
538,Channel Catfish,Age_1,0,0,2015,Autumn
538,Channel Catfish,Age_2+,0,0,2015,Autumn
538,Channel Catfish,ALL,0,0,2015,Autumn
538,Channel Catfish,YAO,1.473413094,1.122740777,2015,Autumn
538,Channel Catfish,YOY,0,0,2015,Autumn
538,Freshwater Drum,Age_1,0,0,2015,Autumn
538,Freshwater Drum,Age_2+,0,0,2015,Autumn
538,Freshwater Drum,ALL,0,0,2015,Autumn
538,Freshwater Drum,YAO,48.17557823,47.52593351,2015,Autumn
538,Freshwater Drum,YOY,231.5763532,5.210467947,2015,Autumn
538,Gizzard Shad,Age_1,0,0,2015,Autumn
538,Gizzard Shad,Age_2+,0,0,2015,Autumn
538,Gizzard Shad,ALL,0,0,2015,Autumn
538,Gizzard Shad,YAO,0.057078043,0.002203212,2015,Autumn
538,Gizzard Shad,YOY,12.38677347,0.478129456,2015,Autumn
538,Rainbow Smelt,Age_1,0,0,2015,Autumn
538,Rainbow Smelt,Age_2+,0,0,2015,Autumn
538,Rainbow Smelt,ALL,0,0,2015,Autumn
538,Rainbow Smelt,YAO,0,0,2015,Autumn
538,Rainbow Smelt,YOY,8.840478563,0.005893652,2015,Autumn
538,Round Goby,Age_1,0,0,2015,Autumn
538,Round Goby,Age_2+,0,0,2015,Autumn
538,Round Goby,ALL,1.473413094,0.007367065,2015,Autumn
538,Round Goby,YAO,0,0,2015,Autumn
538,Round Goby,YOY,0,0,2015,Autumn
538,Walleye,Age_1,11.79918163,2.593593308,2015,Autumn
538,Walleye,Age_2+,3.39E-09,7.47E-10,2015,Autumn
538,Walleye,ALL,0,0,2015,Autumn
538,Walleye,YAO,0,0,2015,Autumn
538,Walleye,YOY,95.75997421,3.114409016,2015,Autumn
538,White Bass,Age_1,0,0,2015,Autumn
538,White Bass,Age_2+,0,0,2015,Autumn
538,White Bass,ALL,0,0,2015,Autumn
538,White Bass,YAO,0,0,2015,Autumn
538,White Bass,YOY,1.473413094,0.054516284,2015,Autumn
538,White Perch,Age_1,31.11203074,2.018510665,2015,Autumn
538,White Perch,Age_2+,53.15365654,10.94752288,2015,Autumn
538,White Perch,ALL,0,0,2015,Autumn
538,White Perch,YAO,0,0,2015,Autumn
538,White Perch,YOY,64.83020204,0.388982736,2015,Autumn
538,White Sucker,Age_1,0,0,2015,Autumn
538,White Sucker,Age_2+,0,0,2015,Autumn
538,White Sucker,ALL,0,0,2015,Autumn
538,White Sucker,YAO,2.946826188,1.324598371,2015,Autumn
538,White Sucker,YOY,0,0,2015,Autumn
538,Yellow Perch,Age_1,15.02246143,0.824344307,2015,Autumn
538,Yellow Perch,Age_2+,2.629455726,0.182418491,2015,Autumn
538,Yellow Perch,ALL,0,0,2015,Autumn
538,Yellow Perch,YAO,0,0,2015,Autumn
538,Yellow Perch,YOY,36.86436731,0.151339894,2015,Autumn
539,Freshwater Drum,Age_1,0,0,2015,Autumn
539,Freshwater Drum,Age_2+,0,0,2015,Autumn
539,Freshwater Drum,ALL,0,0,2015,Autumn
539,Freshwater Drum,YAO,6.68385432,111.4064838,2015,Autumn
539,Freshwater Drum,YOY,1.94E-23,3.24E-22,2015,Autumn
539,Quillback,Age_1,0,0,2015,Autumn
539,Quillback,Age_2+,0,0,2015,Autumn
539,Quillback,ALL,0,0,2015,Autumn
539,Quillback,YAO,2.673541728,5.961998054,2015,Autumn
539,Quillback,YOY,5.89E-60,1.31E-59,2015,Autumn
539,Rainbow Smelt,Age_1,0,0,2015,Autumn
539,Rainbow Smelt,Age_2+,0,0,2015,Autumn
539,Rainbow Smelt,ALL,0,0,2015,Autumn
539,Rainbow Smelt,YAO,0,0,2015,Autumn
539,Rainbow Smelt,YOY,2.673541728,0.001336771,2015,Autumn
539,Round Goby,Age_1,0,0,2015,Autumn
539,Round Goby,Age_2+,0,0,2015,Autumn
539,Round Goby,ALL,33.70168798,0.239281985,2015,Autumn
539,Round Goby,YAO,0,0,2015,Autumn
539,Round Goby,YOY,0,0,2015,Autumn
539,White Perch,Age_1,0,0,2015,Autumn
539,White Perch,Age_2+,0,0,2015,Autumn
539,White Perch,ALL,0,0,2015,Autumn
539,White Perch,YAO,0,0,2015,Autumn
539,White Perch,YOY,1.336770864,0.008689011,2015,Autumn
539,Yellow Perch,Age_1,0,0,2015,Autumn
539,Yellow Perch,Age_2+,1.336770864,0.412393812,2015,Autumn
539,Yellow Perch,ALL,0,0,2015,Autumn
539,Yellow Perch,YAO,0,0,2015,Autumn
539,Yellow Perch,YOY,0,0,2015,Autumn
540,Channel Catfish,Age_1,0,0,2015,Autumn
540,Channel Catfish,Age_2+,0,0,2015,Autumn
540,Channel Catfish,ALL,0,0,2015,Autumn
540,Channel Catfish,YAO,2.694440648,1.775636387,2015,Autumn
540,Channel Catfish,YOY,0.000324876,0.000214093,2015,Autumn
540,Common Carp,Age_1,0,0,2015,Autumn
540,Common Carp,Age_2+,0,0,2015,Autumn
540,Common Carp,ALL,0,0,2015,Autumn
540,Common Carp,YAO,1.347382762,15.62964004,2015,Autumn
540,Common Carp,YOY,0,0,2015,Autumn
540,Freshwater Drum,Age_1,0,0,2015,Autumn
540,Freshwater Drum,Age_2+,0,0,2015,Autumn
540,Freshwater Drum,ALL,0,0,2015,Autumn
540,Freshwater Drum,YAO,9.431651675,14.97749937,2015,Autumn
540,Freshwater Drum,YOY,2.77E-05,7.41E-06,2015,Autumn
540,Quillback,Age_1,0,0,2015,Autumn
540,Quillback,Age_2+,0,0,2015,Autumn
540,Quillback,ALL,0,0,2015,Autumn
540,Quillback,YAO,1.347382762,2.268992571,2015,Autumn
