serial,day,month,year,season,species,size,count.final
530,14,9,2015,Autumn,Gizzard Shad,L,16.99
530,14,9,2015,Autumn,Gizzard Shad,M,36.08
530,14,9,2015,Autumn,Rainbow Smelt,XS,4
530,14,9,2015,Autumn,Channel Catfish,L,1
530,14,9,2015,Autumn,White Perch,L,28.1
530,14,9,2015,Autumn,White Perch,M,18.8
530,14,9,2015,Autumn,White Perch,S,14.91
530,14,9,2015,Autumn,White Perch,XS,105.43
530,14,9,2015,Autumn,White Bass,ALL,1
530,14,9,2015,Autumn,Freshwater Drum,L,1
530,14,9,2015,Autumn,Freshwater Drum,M,2
530,14,9,2015,Autumn,Yellow Perch,M,12
530,14,9,2015,Autumn,Yellow Perch,S,3
530,14,9,2015,Autumn,Yellow Perch,XS,15
530,14,9,2015,Autumn,Walleye,M,4
530,14,9,2015,Autumn,Walleye,S,46
530,14,9,2015,Autumn,Round Goby,ALL,3
531,17,9,2015,Autumn,Gizzard Shad,M,3
531,17,9,2015,Autumn,Gizzard Shad,S,6
531,17,9,2015,Autumn,Rainbow Smelt,XS,6.67
531,17,9,2015,Autumn,White Perch,M,9
531,17,9,2015,Autumn,White Bass,L,3
531,17,9,2015,Autumn,White Bass,S,9
531,17,9,2015,Autumn,Freshwater Drum,M,2
531,17,9,2015,Autumn,White Sucker,ALL,2
531,17,9,2015,Autumn,Yellow Perch,M,6
531,17,9,2015,Autumn,Yellow Perch,S,1
531,17,9,2015,Autumn,Walleye,M,2
531,17,9,2015,Autumn,Walleye,S,29
532,16,9,2015,Autumn,Channel Catfish,ALL,3
532,16,9,2015,Autumn,Gizzard Shad,ALL,11.32
532,16,9,2015,Autumn,Rainbow Smelt,S,44
532,16,9,2015,Autumn,White Perch,L,3
532,16,9,2015,Autumn,White Perch,S,1
532,16,9,2015,Autumn,White Bass,L,1
532,16,9,2015,Autumn,Freshwater Drum,ALL,13.35
532,16,9,2015,Autumn,Quillback,ALL,1
532,16,9,2015,Autumn,Emerald Shiner,ALL,53.82
532,16,9,2015,Autumn,Yellow Perch,L,8
532,16,9,2015,Autumn,Yellow Perch,M,5
532,16,9,2015,Autumn,Walleye,M,2
532,16,9,2015,Autumn,Walleye,S,31
532,16,9,2015,Autumn,Round Goby,ALL,4
533,16,9,2015,Autumn,Rainbow Smelt,S,6
533,16,9,2015,Autumn,Channel Catfish,L,3
533,16,9,2015,Autumn,White Perch,L,4
533,16,9,2015,Autumn,White Bass,L,1
533,16,9,2015,Autumn,Freshwater Drum,L,14.45
533,16,9,2015,Autumn,Freshwater Drum,M,27.59
533,16,9,2015,Autumn,Freshwater Drum,S,9.83
533,16,9,2015,Autumn,White Sucker,L,3
533,16,9,2015,Autumn,Emerald Shiner,ALL,436.92
533,16,9,2015,Autumn,Yellow Perch,L,5
533,16,9,2015,Autumn,Yellow Perch,M,5
533,16,9,2015,Autumn,Yellow Perch,S,1
533,16,9,2015,Autumn,Yellow Perch,XL,1
533,16,9,2015,Autumn,Walleye,L,1
533,16,9,2015,Autumn,Walleye,M,4
533,16,9,2015,Autumn,Walleye,S,24
533,16,9,2015,Autumn,Round Goby,ALL,2
534,17,9,2015,Autumn,Gizzard Shad,L,16.25
534,17,9,2015,Autumn,Gizzard Shad,M,116.98
534,17,9,2015,Autumn,Channel Catfish,S,3
534,17,9,2015,Autumn,White Perch,L,25.36
534,17,9,2015,Autumn,White Perch,M,9.57
534,17,9,2015,Autumn,White Perch,S,10.42
534,17,9,2015,Autumn,White Bass,L,3
534,17,9,2015,Autumn,White Bass,S,1
534,17,9,2015,Autumn,Freshwater Drum,L,6
534,17,9,2015,Autumn,Freshwater Drum,S,2
534,17,9,2015,Autumn,Yellow Perch,L,3
534,17,9,2015,Autumn,Yellow Perch,S,3
534,17,9,2015,Autumn,Walleye,L,1
534,17,9,2015,Autumn,Walleye,M,12
534,17,9,2015,Autumn,Walleye,S,99
535,17,9,2015,Autumn,Gizzard Shad,ALL,5
535,17,9,2015,Autumn,Rainbow Smelt,XS,1
535,17,9,2015,Autumn,White Perch,M,3
535,17,9,2015,Autumn,White Perch,S,5
535,17,9,2015,Autumn,White Perch,XS,1
535,17,9,2015,Autumn,Freshwater Drum,L,5
535,17,9,2015,Autumn,Freshwater Drum,S,1
535,17,9,2015,Autumn,Yellow Perch,L,6
535,17,9,2015,Autumn,Walleye,M,1
535,17,9,2015,Autumn,Walleye,S,2
535,17,9,2015,Autumn,Round Goby,S,20.45
536,17,9,2015,Autumn,Gizzard Shad,L,6.12
536,17,9,2015,Autumn,Gizzard Shad,M,226.01
536,17,9,2015,Autumn,Gizzard Shad,S,13.19
536,17,9,2015,Autumn,Rainbow Smelt,M,1
536,17,9,2015,Autumn,Rainbow Smelt,S,28.57
536,17,9,2015,Autumn,Channel Catfish,ALL,6
536,17,9,2015,Autumn,Trout Perch,ALL,1
536,17,9,2015,Autumn,White Perch,L,2
536,17,9,2015,Autumn,White Perch,M,8.71
536,17,9,2015,Autumn,White Perch,S,29.62
536,17,9,2015,Autumn,White Bass,L,4
536,17,9,2015,Autumn,Freshwater Drum,L,5
536,17,9,2015,Autumn,Freshwater Drum,M,3
536,17,9,2015,Autumn,Yellow Perch,L,6
536,17,9,2015,Autumn,Yellow Perch,M,29
536,17,9,2015,Autumn,Yellow Perch,S,10
536,17,9,2015,Autumn,Walleye,L,1
536,17,9,2015,Autumn,Walleye,M,1
536,17,9,2015,Autumn,Walleye,S,106
536,17,9,2015,Autumn,Round Goby,ALL,1
537,16,9,2015,Autumn,Channel Catfish,L,5
537,16,9,2015,Autumn,Gizzard Shad,ALL,3
537,16,9,2015,Autumn,Rainbow Smelt,S,4
537,16,9,2015,Autumn,White Perch,L,2
537,16,9,2015,Autumn,Freshwater Drum,L,3
537,16,9,2015,Autumn,Freshwater Drum,M,18.34
537,16,9,2015,Autumn,Freshwater Drum,S,1
537,16,9,2015,Autumn,White Sucker,L,6
537,16,9,2015,Autumn,Yellow Perch,L,1
537,16,9,2015,Autumn,Yellow Perch,M,4
537,16,9,2015,Autumn,Walleye,S,38
537,16,9,2015,Autumn,Round Goby,ALL,2
538,17,9,2015,Autumn,Gizzard Shad,L,8.45
538,17,9,2015,Autumn,Rainbow Smelt,XS,6
538,17,9,2015,Autumn,Channel Catfish,M,1
538,17,9,2015,Autumn,White Perch,L,35.28
538,17,9,2015,Autumn,White Perch,M,21.91
538,17,9,2015,Autumn,White Perch,S,44
538,17,9,2015,Autumn,White Bass,S,1
538,17,9,2015,Autumn,Freshwater Drum,L,5
538,17,9,2015,Autumn,Freshwater Drum,S,165.33
538,17,9,2015,Autumn,Freshwater Drum,XL,19.53
538,17,9,2015,Autumn,White Sucker,M,2
538,17,9,2015,Autumn,Yellow Perch,L,8
538,17,9,2015,Autumn,Yellow Perch,M,4
538,17,9,2015,Autumn,Yellow Perch,S,25
538,17,9,2015,Autumn,Walleye,M,8
538,17,9,2015,Autumn,Walleye,S,65
538,17,9,2015,Autumn,Round Goby,ALL,1
539,17,9,2015,Autumn,Rainbow Smelt,XS,2
539,17,9,2015,Autumn,White Perch,S,1
539,17,9,2015,Autumn,Freshwater Drum,L,5
539,17,9,2015,Autumn,Quillback,L,2
539,17,9,2015,Autumn,Yellow Perch,L,1
539,17,9,2015,Autumn,Round Goby,ALL,25.21
540,17,9,2015,Autumn,Rainbow Smelt,XS,10
540,17,9,2015,Autumn,Channel Catfish,M,2
540,17,9,2015,Autumn,White Perch,S,4
540,17,9,2015,Autumn,White Bass,L,3
540,17,9,2015,Autumn,Freshwater Drum,L,5
540,17,9,2015,Autumn,Freshwater Drum,M,2
540,17,9,2015,Autumn,Common Carp,L,1
540,17,9,2015,Autumn,Quillback,M,1
540,17,9,2015,Autumn,White Sucker,ALL,4
540,17,9,2015,Autumn,Yellow Perch,M,5
540,17,9,2015,Autumn,Yellow Perch,S,3
540,17,9,2015,Autumn,Walleye,M,1
540,17,9,2015,Autumn,Walleye,S,24
540,17,9,2015,Autumn,Round Goby,S,1
541,17,9,2015,Autumn,Gizzard Shad,L,1
541,17,9,2015,Autumn,Gizzard Shad,M,197.56
541,17,9,2015,Autumn,Rainbow Smelt,M,1
541,17,9,2015,Autumn,Rainbow Smelt,XS,3
541,17,9,2015,Autumn,Channel Catfish,M,1
541,17,9,2015,Autumn,White Perch,L,3
541,17,9,2015,Autumn,White Perch,M,7
541,17,9,2015,Autumn,White Perch,S,6
541,17,9,2015,Autumn,White Bass,S,6
541,17,9,2015,Autumn,Freshwater Drum,L,5
541,17,9,2015,Autumn,Yellow Perch,L,1
541,17,9,2015,Autumn,Yellow Perch,M,3
541,17,9,2015,Autumn,Yellow Perch,S,5
541,17,9,2015,Autumn,Walleye,M,1
541,17,9,2015,Autumn,Walleye,S,278
